,Symbol,LTP,2_day_rise,5_day_rise,1_month_rise,2_month_rise,3_month_rise,6_month_rise,1_year_rise,P/E Ratio (TTM),ROE,Debt-to-Equity,Price-to-Book Ratio,10_day_rise
927,WEBELSOLAR.NS,701.5,10.246741074627398,15.75907590759076,24.247260066206824,15.236139630390143,8.692279743383777,46.37454355764215,541.8115099848739,,,170.46,32.63141,18.20709167923555
1176,ORIANA.NS,2030.9000244140625,10.249174927005331,6.68172908,-16.38257643,-15.78794159,-8.670231191,145.90143653947598,540.4604179512648,,,,,-7.587645227
1816,CROWN.NS,269.79998779296875,-2.528901846,-4.478677241,-6.319448683,16.81170124563565,13.959868127969905,82.91524596133475,504.93272875226387,53.98866,0.19257,80.001,8.27083,-6.530402391
1421,RSSOFTWARE.NS,268.5,2.657240501396073,-2.078778976,-4.295130393,43.16946230788501,12.43718449275102,153.0631516130417,495.3437008519379,35.589622,0.51062,2.433,13.133159,0.6183226002416933
936,HUBTOWN.NS,278.32000732421875,-2.766903012,2.094575503275314,60.52601193103851,91.24579788274733,112.70156235532721,80.49287472919855,479.8333485921224,,-0.06524,71.645,1.6384208,20.203859114859725
2076,ZODIAC.NS,705.75,-3.959988644,-5.881173171,-6.299789092,8.710718843137489,22.931550254761454,176.11501688078124,469.8425584942329,206.67561,0.26240999,85.139,23.7025,-0.155616556
592,WEL.NS,1496.300048828125,9.230943205156459,8.956527752617449,38.52705781678864,57.588209460571356,36.817081829243094,365.6293824205268,468.3950802765907,208.1572,0.13772,73.496,31.10135,21.285572509491445
2326,S&SPOWER.NS,364.1000061035156,2.275282613347086,0.3306729752587288,30.035716465541295,56.13208013219922,28.385048754412594,74.41916460048652,453.3434486577716,53.36442,,,,-0.844228214
1252,E2E.NS,1653.0999755859375,0.063552963,-4.939621875,-5.223023629,-5.450700497,49.26410614771445,106.45684405940877,453.06122761529474,107.12093,,203.284,36.323296,-4.964211562
101,IFCI.NS,77.5,2.296723620256364,-5.395505698,20.006190465501742,27.57201646090535,53.31355325358968,25,445.7746552181869,132.98247,0.0336,70.07,4.127641,-7.018594579
1524,MACPOWER.NS,1490.949951171875,3.4914743973485414,-1.009200478,11.685831357427045,2.189852719114119,14.94487543247157,52.08343839461626,432.29200952636523,63.435696,0.22483,0.403,12.920409,-4.597523382
1847,DYNAMIC.NS,266,-3.096539162,1.7402897611516677,-3.884372177,29.75609756097561,-5.840707965,105.24690391413823,432,,,,,1.314040132331571
508,GMRP&UI.NS,99.02999877929688,9.256398329815765,5.362273678133719,4.815829022755185,39.00898617188264,57.56563434138054,88.44909651,403.96946922029423,,,,,2.483702363754366
2331,ABCOTS.NS,220.5,5,0.22727272727272727,-6.607372173,-10.72874494,-26.98675497,-14.56799892,400.0000173,,,,,1.6129032258064515
1753,TIRUPATI.NS,719,-1.236263736,-1.236263736,-6.919543189,35.40489642184557,41.53543307086614,51.944205716847684,395.86206896551727,,,,,-6.495872477
1333,TARACHAND.NS,404.1499938964844,4.647845966361744,-0.578107283,-13.85484405,-4.161730567,-3.922500948,139.1420082227718,392.2655315564681,39.399296,,89.817,6.719296,-12.75769155
1873,VIVIANA.NS,812,-1.096224117,-5.974985762,-22.08788735,24.263522049294213,41.61143450067944,136.32129964379877,392.1212121212121,,,,,2.5705772700505474
1442,SPMLINFRA.NS,194.1999969482422,10.234432063742364,4.718252975998735,0.4032668734778782,37.76957129581168,50.71787951040191,72.23946514256514,382.48446446768247,,,506.681,3.0105565,-1.08491054
1311,OWAIS.NS,1264,0.7171314741035857,-0.441081891,-9.361445933,-2.981922425,42.03044920077517,381.5238095238095,381.5238095238095,,,,,-2.000313836
1237,PURVA.NS,482.4500122070313,-2.712236712,-0.474468859,-3.750621006,13.158204597256386,37.27414865555074,106.61670758331105,372.06460529677076,148.57143,,175.988,6,3.9314949418529044
1155,SBGLP.NS,117.12999725341795,2.5207853421601354,-1.711841023,-9.510201604,-4.586188323,0.28252927486134166,50.98936752980699,365.5405324474421,718.75,0.77522004,63.749,34.472424,-4.023274029
1766,URBAN.NS,429.5,-1.659988552,-0.278619033,11.399303228776475,32.93097860926554,15.348460577330115,27.827380952380953,363.57257736259453,,,,,-2.208563738
26,RVNL.NS,565.7999877929688,2.7233116071959875,-4.069176076,-0.017677437,51.30364201719101,116.74009356464268,118.24493261059547,356.6585801653848,82.63572,,68.976,13.817362,-6.679861589
2270,21STCENMGM.NS,91.56999969482422,4.033177899510243,6.106600760959143,22.174787756241294,77.77131174268426,81.68650183037343,109.54232973945793,348.8725559173388,1.7178218,,,1.9152377,14.821316231754507
1676,INDOTECH.NS,2011.199951171875,-9.748928841,-14.26013586,16.066475905978248,23.43572475573388,45.559819226026306,101.18034676540235,346.43728105923975,38.710373,,2.302,8.777248,2.437159761680161
2367,PARASPETRO.NS,3.7699999809265137,-1.822914969,-3.826532971,-3.826532971,1.6172491148951331,10.882349270025427,39.62962645725627,343.5293970801018,,,,6.552963,-14.51246913
2157,GIRIRAJ.NS,374.8999938964844,4.124428997913057,-1.081795806,-11.37115984,-21.38813196,-15.54404166,-46.41223457,341.8906295132043,,,,,8.982556365257086
98,HUDCO.NS,298.5,2.877823980411532,-2.514700163,-10.37381446,11.672283438784339,39.29071196882166,49.138150938131545,333.5512078656012,28.643667,0.13206,445.421,3.64927,-5.865659333
1380,ESSARSHPNG.NS,48.209999084472656,-0.186335723,-4.021502043,-9.037737576,28.55999755859375,75.62840708391347,62.59696359099778,330.4464277275363,,,,,-15.16804939
2416,TCIFINANCE.NS,13.420000076293944,-6.999308437,-11.65239995,-22.06735998,40.52355820174374,111.3385870526319,163.13726131845473,326.0317355555053,,,,,7.188495092843072
1121,JAIBALAJI.NS,892.4000244140625,2.011892645940342,-2.063211978,-2.645502575,3.671008023840015,-3.753234182,-12.99599621,325.76335802840146,17.807154,,31.416,10.076705,-3.763610896
43,IREDA.NS,248.25,3.913774107322482,-2.455795678,0.7589881809105975,39.03668202572791,50.637133132839516,38.22382603757638,313.75,49.57916,,582.923,7.768636,-6.676444161
1415,GRPLTD.NS,3618.037598,-0.197228484,-3.455275363,3.403525290337175,38.07591291447165,114.14684426543981,183.73426878290306,313.1830636420349,80.14637,,67.882,2.9993963,-5.379552036
894,GPTINFRA.NS,165.64999389648438,3.5183036331116666,-1.574574633,0.5462785411134294,36.23092416095171,60.04830328162742,81.08772523603584,310.7873298510248,35.264187,,64.05,6.927305,-2.67332734
1723,LEMERITE.NS,192.3500061035156,0.28675862513378797,-0.388399781,31.341761769715312,91.96607980225092,159.23182481757823,227.40426570811164,306.2302266147771,,,,,1.6649097283733731
1628,EIMCOELECO.NS,3002.300048828125,1.5336782294295244,-1.573615685,15.178491984237281,51.539477227034645,51.96517661160893,101.51693781431662,303.0473822563948,37.7029,,0.106,4.6006413,-9.211039418
1021,WEALTH.NS,1299.9000244140625,-12.43811379,-6.837240814,56.01296271837631,57.83147923107558,40.10563068730337,179.87942518012562,301.5755252992316,30.257242,,,10.914414,35.561580072789006
1246,NITCO.NS,74.97000122070312,-4.056818779,-6.811679224,-2.293760015,4.516935329902428,-3.575561131,43.75838739621135,299.8400065104167,,,,,3.5068354339711876
2266,KAVVERITEL.NS,32.459999084472656,-3.992908116,-5.940305235,33.91088857661038,111.74167805622136,70.84210044459293,96.72726717862216,298.2822159975305,,-0.026889998,,1.3066918,1.755484240247712
1183,WANBURY.NS,195.97999572753903,-4.016062906,-8.816822963,21.96153634324629,29.317051653642896,43.78576033715764,20.23312621321413,292.35233780606256,11.633137,5.1365995,416.889,23.021078,-9.22649316
699,MARINE.NS,268.04998779296875,-0.241914546,-5.232461726,35.92108851853729,145.0182669600427,190.09738459570775,140.18816438884343,288.19692389013585,150.74628,0.109560005,37.979,15.785361,13.17766928629402
2391,LCCINFOTEC.NS,6.460000038146973,3.858525016894372,5.901641625289317,48.50575125915157,111.11111630541576,240.00000627417322,111.80328325057863,279.99999158522684,,-1.8306,118.825,39.31035,14.134279369294383
1636,SIMPLEXINF.NS,130.49000549316406,-5.72212843,-10.4392531,-15.62782723,1.045381841331988,5.276328120970243,44.98889499240451,278.2318999801857,,-0.26997,3077.289,3.7208614,-8.83749752
52,SUZLON.NS,69.58000183105469,2.549747083035588,-2.48072415,26.05072621261588,46.79324808263181,75.70708210134345,46.94826625830475,274.0860236775793,125.5625,,3.832,27.417265,7.079098547984698
892,OMINFRAL.NS,215.9499969482422,-0.25404298,-5.243526664,22.82447272910313,69.53210991095987,73.80281444526534,54.525936993375446,271.6867514969569,41.739132,,13.985,2.693187,0.2088152892075116
2359,GKWLIMITED.NS,3313.800048828125,2.1060283992846656,-1.817692704,2.0950150649159966,40.13914049363561,43.60996961335319,91.04116773140984,270.0296012503773,157.77393,0.00607,0.001,0.9221849,-3.914404955
394,GTLINFRA.NS,2.7699999809265137,1.465200057639656,-3.819448929,-29.33673656,48.12834084829964,78.70968168657616,15.416661285691985,269.33333079020184,,,,,-7.357860465
38,GRSE.NS,2178.949951171875,-1.418363886,-6.346176407,-16.21517571,64.44905291863208,141.93081575603557,150.82881553506655,268.1591688864551,76.70342,,3.924,13.81173,-6.215169493
2119,RMDRIP.NS,177,3.448272171840178,1.9291714490428482,12.738853503184714,25.57644826696635,34.29438232295956,70.02882093605564,267.98337965692474,,,,,4.795740909546726
2340,BLUECHIP.NS,5.869999885559082,-4.084967397,-6.080001831,24.893619654782057,77.34138933639393,77.87878698116053,130.19607824804416,266.8749873805793,,-0.86135,,18.741497,-2.491695944
1327,KRITIKA.NS,19.93000030517578,7.208177200586794,1.8395534796394186,-3.766290747,1.4765831188375167,-15.55084753,38.40278356347572,263.4650659083187,48.69231,0.13133,47.539,6.0056925,4.018791565218482
21,IRFC.NS,182.41000366210935,1.6891507954168694,-5.157800694,-9.706959804,5.433217417333655,24.046242690593978,18.67925002206417,262.6441479699098,37.993893,0.13663,841.671,4.957349,-6.585753228
751,KPIGREEN.NS,965.9500122070312,-0.999282554,-4.370850851,5.208987034121852,7.405352580090193,3.8265209389265165,36.78459181193468,261.959782,65.89945,,124.027,15.696684,2.7661045441077454
990,MINDTECK.NS,431.3500061035156,5.322920024494525,-1.641769898,29.224092833415526,45.23569229,44.095539438323655,89.18859916820861,259.4583384195964,37.93184,,1,4.619942,0.15091569028604426
1027,VISHNUINFR.NS,274.54998779296875,15.357137728138131,18.59610703799946,6.476626447217846,57.832706300454554,20.07434730886738,-6.424678424,258.18653924002075,,,,,13.614729868595699
115,NBCC.NS,171.3000030517578,2.043252537283912,-5.775577461,-10.42200132,19.823723424001233,31.21409348710951,15.782363355968322,255.02591306063795,81.6741,0.18268,0.026,14.718423,-8.688700704
2219,MANAKCOAT.NS,61.58000183105469,-2.547866483,-5.450630389,0.9508226738601434,-11.26801084,16.628793031935157,91.24223718010003,254.9279566404149,37.724552,,118.174,2.788968,-3.796282181
627,TECHNOE.NS,1650.5,1.5723591246425108,-3.50492285,10.331231249217655,29.303933811483915,64.89334931,107.0111658434614,254.6030629957016,67.208565,0.13242,,8.432584,0.015149219815179518
1932,SWARAJ.NS,342,2.764426846299789,-1.639347716,17.667299907738528,67.64705882,58.92193533917871,182.41123394653465,254.40414507772022,,,,,8.536970287346575
1426,KRISHNADEF.NS,702,0.48669117275745594,-4.535252151,-20.91923056,-2.377969151,71.99559242870951,95,251.8796992481203,,,,,-12.26645272
2153,GLOBALVECT.NS,274.95001220703125,-3.947593989,-5.871274748,27.262211674749718,36.383930497428956,40.67537298547093,119.08367506536355,251.37381751697285,327.41174,0.04834,2371.928,17.868378,-6.966906592
1556,GALLANTT.NS,296.79998779296875,-2.013868018,-4.780245053,-12.31905826,2.0983747264493435,9.763311572629298,42.65800694034697,250.20647527193952,36.856224,0.09639,18.848,3.3818376,-5.326957642
2321,KARNIKA.NS,288,1.0349104835513405,-3.177008512,-5.263157895,2.491103202846975,-9.148264984,108.9985439926492,248.6682873126584,,,,,-3.51758794
632,WOCKPHARMA.NS,890.1500244140625,2.3396225461821345,-1.03396383,1.118940901702058,55.98878232381735,67.66810764352343,94.12278881,246.02527674016034,,,64.336,4.583865,4.705051914521635
1159,ASHIMASYN.NS,44.08000183105469,8.278071290518392,3.1352365464763365,-3.481489822,16.490490627125542,122.06549614076597,87.17623464584301,244.37500917352722,7.3075433,,39.102,2.285265,-1.694911505
25,MTNL.NS,70.06999969482422,-1.766440634,-6.685306816,65.02590957532159,85.76351386,103.39622102477271,45.97916603088379,244.32431637017785,,,,,-24.01865239
451,WALCHANNAG.NS,395.9500122070313,-0.251920889,-5.229769321,25.56687567558362,86.71603167,113.62287519208297,82.42340780461217,242.51731611888476,,,66.573,5.95019,4.208343276016641
469,ELECTCAST.NS,204.58999633789065,3.5688991046719587,-4.855137656,11.0453703,22.80311455137057,19.29445850605869,10.949025547549747,242.1237440603473,14.496593,,45.6,2.547616,-2.608659397
658,RTNPOWER.NS,16.360000610351562,-0.486617525,-5.488150693,-0.06108875,-4.327483945,43.50878208591337,48.72727828,240.8333325054911,0.8935811,,81.622,1.9529903,-0.788351501
5,OIL.NS,617.7999877929688,7.322150888781683,1.9471927051103548,23.547645810312652,52.60600385403457,50.109330140542745,79.54082442158281,238.64424502910722,16.083761,,45.682,2.2099059,6.443825259425693
1560,TGL.NS,444.3999938964844,6.737117180681578,1.403307221103109,-15.31205452,30.552291969672126,101.8165305,238.59047154017858,238.59047154017858,,,,,-9.518477162
1069,RPPINFRA.NS,209.27999877929688,1.879077326822362,-0.262118404,46.002514389611164,76.42892761214941,85.12162152130328,37.00818250690467,235.11608682556292,14.411022,0.14472,9.635,1.9356593,6.775509581273916
466,DOLATALGO.NS,150.0500030517578,6.358095480778934,1.0641892759911737,13.760432141882914,3.589918349417301,17.45597107769692,72.66973580785586,233.81535151267806,13.068404,,10.605,3.5625803,8.82651417
2438,TVVISION.NS,8.079999923706055,-0.24691922,-2.060606985,6.176081234503184,14.609924895105973,71.91489897037664,28.253963160016404,229.79590883457595,,,,,-6.155630129
403,PCJEWELLER.NS,90.02999877929688,-0.265866703,-5.261496437,60.309827321777526,64.58866092,83.92236440465902,71.81296976648666,229.1773218412616,,-0.19007999,141.587,1.4404502,5.731059502018721
1831,ZEELEARN.NS,10.989999771118164,2.614376582389224,5.7747777475388276,41.806448659589215,51.58620373956089,83.16666285,56.99999673025949,228.05970399941128,2.0701404,0.96278,196.88,1.8456315,23.068302301719047
2347,ATLANTAA.NS,46.65999984741211,-3.991766847,-5.927416768,13.197473230487667,24.82610624431635,54.247933379874745,96.05042581,227.43859542043586,0.6974281,,151.464,2.3807063,-0.46928587
2095,THOMASCOTT.NS,236.3500061035156,-0.105663564,-4.175952989,-15.28673616,-3.214574506,-6.154456869,-23.77035465,227.12803612943335,26.713867,0.3082,11.632,7.449821,-13.02667669
1393,DPABHUSHAN.NS,1232.800048828125,1.8043766082243913,-2.189779042,-9.075482463,-2.783686416,10.853347351131239,65.31009706042575,226.48305850137197,37.693146,,73.264,11.274436,-5.048710131
1942,HMT.NS,89.5,-2.281904598,-7.176932483,23.244280659590654,57.876172460926625,69.34721397168104,31.714501868443858,223.68897372432346,,,,,6.105514663949812
2215,SOMICONVEY.NS,175.10000610351562,-3.600524834,-5.530078048,-0.950329612,36.50892669464805,36.26459618950632,71.66667265050552,223.0627373408534,48.1114,0.066199996,21.399,3.0785425,-12.01004718
2370,SUPREMEINF.NS,73.34999847,-3.967005614,-5.889150402,-34.06148878,-23.07288972,-6.32184468,8.586225255858595,222.4175757104224,,,,,-9.678611869
1126,MSPL.NS,35.380001068115234,-0.701655887,0.539933074,26.402291380589922,42.08835988007753,42.37424758551542,19.932207010560116,221.63637334650213,103.32353,0.02489,134.129,2.3251042,21.915921812641056
65,TRENT.NS,5472.450195,2.3480950693263685,-1.188097408,-2.177232063,10.121844071894742,24.149546905770624,45.56130718404179,219.33537674260236,133.90858,,42.729,55.80938,-0.814690032
806,SHAILY.NS,853.8499755859375,-1.357439964,0.8921172045220106,-5.269873111,32.575109350116065,43.52831409393935,112.24210825115532,217.08629658965384,67.20621,,45.529,9.074125,3.9126156628078417
2066,ROLLT.NS,3,8.303249843220417,3.092780464424631,-36.44067514,-28.22966212,-1.639342725,93.54839305,215.78947764684625,,,,,-13.29479864
734,IIFLSEC.NS,206.7400054931641,4.319312308880171,-2.609757546,8.093700423992662,-5.868961027,54.51420088024282,34.20318169270237,214.67277792422402,10.522048,,67.241,3.5777066,4.880281358701085
2247,TFL.NS,32.09000015258789,-4.12309835,0.6587233292017417,23.423077509953426,57.84554979348005,98.69969604066301,194.40368142797075,214.60785051622298,285.54544,0.0235,110.738,2.8962655,22.24761962890625
1408,ALLETEC.NS,378.7000122070313,8.994099554493456,3.952792999336035,46.61247777935048,33.298135892699314,44.95694247159093,27.98243326071616,213.75312492296337,,,,,-4.053711554
257,HSCL.NS,477.3999938964844,5.4678008027677185,2.1722833379313804,17.760237070547323,32.906452581445485,36.77123924715436,29.32412347008058,213.04917632556354,48.92968,,19.882,7.6528053,14.278873464149461
1817,PRECOT.NS,519.3499755859375,6.1631158271816675,5.677070441734546,1.3662536027243113,31.29819027014247,40.062026074259094,57.04564754016517,212.86143107586597,36.59757,0.04074,89.245,1.4687237,5.291429414280284
345,SIGNATURE.NS,1429.0999755859375,2.665228131173671,-0.199027598,-7.651051658,10.920517580389088,15.082937622249707,8.511767318598139,211.65631089955744,682.64154,,307.152,32.4812,-4.825018873
1239,SJLOGISTIC.NS,572.1500244140625,-3.377522448,-0.900658421,18.962472168058277,43.44992244,40.198484650092155,117.25840560230179,211.37416294642858,,,,,3.025128219443899
613,POCL.NS,1502.9000244140625,6.838705948773682,2.1269400208886564,61.03938113196491,123.99582637615649,114.56206698870783,96.22665837670237,209.42968635822191,44.19446,,28.827,4.8668866,25.356576345769422
1626,VMARCIND.NS,299.75,10.222462417764136,15.733590733590734,51.810587304579116,67.92717086834733,77.26196876451097,72.5676484,209.02061855670104,,,,,36.59148059623658
40,BHEL.NS,304.6000061035156,4.440258007215187,0.97795865,-7.233135239,7.083843568907498,11.513824971546534,33.86069084526984,208.14366292909943,380.75946,,36.24,4.285877,-5.711184766
189,INOXWIND.NS,172.6300048828125,1.2670872567853588,-3.762961209,9.155871985556878,15.363542894236625,24.362002617064384,34.81452617618092,207.5128079032304,409.2857,,148.219,18.960955,-0.56448115
955,PREMEXPLN.NS,605.9000244140625,-5.637743739,-10.35656125,-18.65475676,1.1705003580231739,34.49799941144815,116.07646535469705,207.08024525423895,112.90323,,27.764,14.523886,-13.13261299
619,FORCEMOT.NS,8378,-1.698395471,-7.445359075,0.25068888904729225,-1.463698022,-7.883452446,149.9142319848206,204.90956614192322,25.308062,,23.235,4.883926,-4.403295033
2260,PIGL.NS,124.33000183105467,4.0331349750373455,6.110782430657262,66.77397282564309,68.08165442649272,67.44781391387835,88.52161878,204.7304023430469,28.068087,0.12196,28.641,3.2029524,18.206884835820393
288,KALYANKJIL.NS,540.4000244140625,-0.771199295,-3.45689604,8.907700749630266,32.04643235529933,36.069503391435454,50.97080765051231,204.1936633721195,88.60749,,107.13,13.37784,-5.631711975
1548,SPRL.NS,267.29998779296875,1.1159378177952282,1.1542054088812677,13.430933467533828,-29.65789795,29.224065702565987,149.8130727037091,203.7499861283736,,,,,4.823524624693627
1050,PTCIL.NS,13890,3.7593142472967673,-0.27712484,-5.155665667,24.71828830827427,91.02893196,61.342780810779416,203.58332594297502,540.30316,,28.174,30.797451,-2.779773291
962,QUICKHEAL.NS,560.9500122070312,1.081178460765872,-5.196890209,8.134942112198795,26.71109029576887,22.065069547938716,15.362470376767352,203.05240070782315,78.00395,,,7.23247,-4.81886223
2052,RKDL.NS,34.31999969482422,-7.318388263,-10.97276168,9.578544155,43.53826814657563,49.86899679707015,47.29614085238022,202.37884177392488,,-0.04555,95.088,1.8961778,8.060451660873644
2147,SHRADHA.NS,138.41000366210938,-3.968640135,-2.05222132,-14.92931392,59.00057301527509,76.09415566,105.96727670793427,201.5468389125703,16.052061,0.2401,162.682,3.264514,6.012566061815861
2264,HECPROJECT.NS,105.16000366210938,-3.963466975,-5.888665051,-7.348014395,8.100334068352725,30.22910670230263,37.105616487927946,199.17496186930794,22.148386,0.14511,96.98,2.939464,-5.981220298
643,VLEGOV.NS,88.16000366210938,7.564671360289597,2.178957938584965,21.516195663307208,47.27698423521885,50.31543285332974,14.345013497893406,198.84747004104872,,,2.087,0.46312684,0.5130596081791355
2183,BEDMUTHA.NS,206.5200042724609,-1.167688727,-4.349033963,-8.266335098,-14.25368527,12.637031577661368,-28.77392806,198.6550972022354,31.601852,0.19042,194.726,5.488021,-5.144220506
1467,ENSER.NS,209.1000061035156,-9.734508261,-14.23297642,23.69121699423793,58.40909553296636,177.13719623733815,198.28817497151488,198.28817497151488,,,,,-6.275212737
2019,AMEYA.NS,118.6500015258789,-3.497353013,-5.908007168,4.078948706911321,57.56971675595321,130.38835247743478,91.3709702,196.25469110143027,,,,,-13.39415947
1780,FELIX.NS,295.54998779296875,4.342449353210503,2.5503037038935217,-9.326590973,-29.83143893,-17.15487378,-17.21288857,195.84582910782748,,,,,-6.913389672
1332,APS.NS,434.75,-0.218042731,-5.200611816,-25.85486175,7.878411910669975,12.498379160897306,65.65059240959437,195.7482993197279,,,,,-11.53728982
865,BHAGCHEM.NS,351.79998779296875,1.6616096526031525,-1.37371019,36.51531669712898,38.55848611654492,104.06032496973467,129.79946189070245,195.59298373912964,809.6667,,14.864,9.163963,-3.045340533
421,SOBHA.NS,1715.0999755859375,-1.038601365,-0.958594217,-15.24092041,-14.63794593,-2.401415357,20.939248038624537,194.99482345471569,386.14865,,80.932,6.4681273,-4.334006645
764,TVSHLTD.NS,13337.59961,0.5412399232960637,-1.533012611,-4.773942994,11.192993825552314,37.20963876046902,54.09660165463962,194.78259255486122,34.16018,,385.671,9.873702,-3.509796463
375,EMSLIMITED.NS,824.0499877929688,2.762185148340771,1.2035600605426773,21.801788879070457,54.95487151341827,97.75617078301201,41.03200496470814,194.4087194577531,30.939837,0.23607,8.826,5.915977,1.1911355679788582
2351,CCHHL.NS,24.13999938964844,-4.015905544,-5.960267558,-12.85199016,33.73961445983781,62.55891427296561,50.874996185302756,194.3902433067472,,-0.01546,7.618,1.1797081,-7.403146635
1939,HBSL.NS,153.64999389648438,-9.082843848,-13.63125398,23.186073728220702,54.70196775,76.71075248909554,70.81711963247267,192.94564663772442,2.9809887,0.44419,1.135,1.085414,-5.399584024
1098,DREDGECORP.NS,1068.1500244140625,-0.242818173,-5.230232672,-22.61744896,12.018251595423992,46.11176284111498,35.81918848427385,192.6438423052226,76.86275,0.02657,44.162,2.0566804,-15.11840403
717,PGIL.NS,940.5,0.5237307120485601,-4.658118672,25.174689633356884,44.514446472176346,59.447323714091596,66.81447682921166,191.28919860627178,22.249687,0.21679,72.241,4.842382,-7.89344604
2263,TARAPUR.NS,13.25,1.5325655658390795,-2.358140767,0.37878932922232267,19.047617823547288,9.053501366305312,100.75757865844464,191.20877900139195,,,,,5.746211351738614
2399,MODTHREAD.NS,63.99000168,2.5152251771493637,-0.015622377,-9.079277954,23.747829842220106,-13.41001305,190.20409928593364,190.20409928593364,8.413133,,,,-4.120461902
1143,MICEL.NS,76.87000274658203,-4.461839894,-5.192401319,-13.93864419,54.57471034419646,65.13427283878958,102.55599789513151,189.5292088719947,26.33452,,9.556,13.435004,-8.247787221
719,PVP.NS,30.07999992370605,13.982571502085841,8.279334702,12.870545419410913,16.724871514869978,6.477875836127615,39.25925644663957,189.23077910609538,12.049382,0.36525002,18.705,3.418165,15.558967077316924
333,NEULANDLAB.NS,11149.59961,1.7183223571672939,0.6485938875222856,44.72481320580218,77.67437343864454,56.007184382269585,64.69006774,188.8160641997298,44.3155,,7.437,11.587961,32.464460447480405
1145,IWEL.NS,8127.899902,2.0093388586653775,-5.092247754,6.280399060545763,13.372477834530063,27.66468409623986,39.63424183722628,187.80495100330114,,-0.03088,61.284,3.0289698,-2.925523788
